place_cat,place_name,place_address,place_lat,place_lon,place_detailsjson,place_src,place_srcassetid
food_venue,China Bar Docklands,"Shop 13-13A, Ground 90 Waterfront Way DOCKLANDS VIC 3008",-37.81220918,144.939410985,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":70},""total_seats"":70}",City of Melbourne,com:food:593729:69073f09b4657441
food_venue,China Chilli,"Shop 15, Level 1 206 Bourke Street MELBOURNE VIC 3000",-37.81259409,144.966876772,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":180},""total_seats"":180}",City of Melbourne,com:food:101202:0d5bdb028ab3b6f8
food_venue,China Red,"Shop 6, Ground 206 Bourke Street MELBOURNE VIC 3000",-37.81259409,144.966876772,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":120},""total_seats"":120}",City of Melbourne,com:food:101202:cf4c8b5d1b15a65c
food_venue,Chine On Paramount / Chine Express,"Shop 9-10, LwrGround 100-116 Bourke Street MELBOURNE VIC 3000",-37.81170307,144.969777753,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":100},""total_seats"":100}",City of Melbourne,com:food:101219:8468e689f05e4c07
food_venue,Chinger Biang Biang Noodle,Ground 74 Victoria Street CARLTON VIC 3053,-37.80670091,144.965352526,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":20},""total_seats"":20}",City of Melbourne,com:food:109851:dd4eb6eb923d304d
food_venue,Chipmunks Playland And Cafe,Level 1 19-21 Star Crescent DOCKLANDS VIC 3008,-37.8131707,144.937857365,"{""census_year"":2024,""industry_code"":""9131"",""industry_description"":""Amusement Parks and Centres Operation"",""seats"":{""Seats - Indoor"":100},""total_seats"":100}",City of Melbourne,com:food:620309:a50749feea4318d4
food_venue,Chocolate Buddha,"Tenancy 22, Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",-37.81784465,144.969917465,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":80,""Seats - Indoor"":110},""total_seats"":190}",City of Melbourne,com:food:578319:c149b716a6677084
food_venue,Chocolateria San Churro QV,251-255 Little Lonsdale Street MELBOURNE VIC 3000,-37.810658,144.965703374,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":40,""Seats - Outdoor"":40},""total_seats"":80}",City of Melbourne,com:food:589841:2bb50fb92d815738
food_venue,Chop N Chop,19 Katherine Place MELBOURNE VIC 3000,-37.81988483,144.956601666,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":86,""Seats - Outdoor"":2},""total_seats"":88}",City of Melbourne,com:food:103957:455fcfecfa03b4eb
food_venue,Choulee,Shop Ground 249-251 Lonsdale Street MELBOURNE VIC 3000,-37.81169356,144.965104624,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":8},""total_seats"":8}",City of Melbourne,com:food:109389:f0191a8bec80308e
food_venue,Chuckle Park Bar,Laneway Hub Arcade 318-322 Little Collins Street MELBOURNE VIC 3000,-37.81488174,144.964012048,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Outdoor"":50},""total_seats"":50}",City of Melbourne,com:food:105960:e3a4b6e1eab80cd9
food_venue,Chun Chun Pocha,534 Lonsdale Street MELBOURNE VIC 3000,-37.81365662,144.956421679,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":30},""total_seats"":30}",City of Melbourne,com:food:105727:7f8517b3a2b409cb
food_venue,Cielo Gelateria,Ground 29 Errol Street NORTH MELBOURNE VIC 3051,-37.80430342,144.949079409,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":28,""Seats - Outdoor"":6},""total_seats"":34}",City of Melbourne,com:food:103400:388e32837bea27da
food_venue,Cindy's Kitchen,526 Victoria Street NORTH MELBOURNE VIC 3051,-37.80474738,144.94871348,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":15},""total_seats"":15}",City of Melbourne,com:food:570824:659c2440fc19d9d4
food_venue,Cinema Nova Bar / Cinema Nova,368-384 Lygon Street CARLTON VIC 3053,-37.79803089,144.968178866,"{""census_year"":2024,""industry_code"":""5513"",""industry_description"":""Motion Picture Exhibition"",""seats"":{""Seats - Indoor"":40},""total_seats"":40}",City of Melbourne,com:food:106193:0c7038e7caa3948d
food_venue,Cinta,127 Pelham Street CARLTON VIC 3053,-37.80276989,144.963945272,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":40,""Seats - Outdoor"":12},""total_seats"":52}",City of Melbourne,com:food:109366:599b30fbea17eac3
food_venue,Circolo,"Shop 1, 58 Clarke Street SOUTHBANK VIC 3006",-37.82786327,144.959336791,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":18,""Seats - Outdoor"":8},""total_seats"":26}",City of Melbourne,com:food:110468:97654bae51fa33e7
food_venue,City Of Melbourne Bowls Club Inc,City of Melbourne Bowls Club Inc. Flagstaff Gardens 3 Dudley Street WEST MELBOURNE VIC 3003,-37.8104558,144.954434333,"{""census_year"":2024,""industry_code"":""9113"",""industry_description"":""Sports and Physical Recreation Venues, Grounds and Facilities Operation"",""seats"":{""Seats - Outdoor"":24,""Seats - Indoor"":110},""total_seats"":134}",City of Melbourne,com:food:102945:004af263203e99fc
food_venue,City Wine Shop,159 Spring Street MELBOURNE VIC 3000,-37.81099168,144.972465071,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":45,""Seats - Outdoor"":60},""total_seats"":105}",City of Melbourne,com:food:108985:a262da1b13ccf421
food_venue,CJ Lunchbar,"Shop 2, 391 Little Lonsdale Street MELBOURNE VIC 3000",-37.81187439,144.960341087,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":8,""Seats - Indoor"":36},""total_seats"":44}",City of Melbourne,com:food:106017:1c94f43ac979afb1
food_venue,Classic Curry Company,597 Elizabeth Street MELBOURNE VIC 3000,-37.80439443,144.958143026,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":30},""total_seats"":30}",City of Melbourne,com:food:103247:8e224ba500e60240
food_venue,Clay Oven Pizza,501 MacAulay Road KENSINGTON VIC 3031,-37.79452502,144.929351654,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":14,""Seats - Outdoor"":12},""total_seats"":26}",City of Melbourne,com:food:106322:e7c902858fb2674f
food_venue,Claypot Kingdom,748 Swanston Street CARLTON VIC 3053,-37.79899938,144.964765292,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":40},""total_seats"":40}",City of Melbourne,com:food:573290:b1f617f0e6378b82
food_venue,Claypots Barbarossa,"Tenancy 1, 79 Hardware Lane MELBOURNE VIC 3000",-37.81303978,144.960680876,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":40,""Seats - Indoor"":50},""total_seats"":90}",City of Melbourne,com:food:105707:211a72ebc68a82e7
food_venue,Club Retro,383-387 Lonsdale Street MELBOURNE VIC 3000,-37.81284495,144.961200828,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Indoor"":60},""total_seats"":60}",City of Melbourne,com:food:105705:d5402cb61c21055a
food_venue,Clyde Hotel,377-391 Cardigan Street CARLTON VIC 3053,-37.79725532,144.965754077,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Outdoor"":50,""Seats - Indoor"":70},""total_seats"":120}",City of Melbourne,com:food:101613:2cbedc7250102944
food_venue,CM & Co Cafe,57 Lonsdale Street MELBOURNE VIC 3000,-37.81005686,144.970714898,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":14},""total_seats"":14}",City of Melbourne,com:food:105672:e965c4f43bba038c
food_venue,Cm & Co Coffee Roasters,"Shop 2, Ground 34 Queen Street MELBOURNE VIC 3000",-37.81798973,144.962437455,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":36,""Seats - Outdoor"":12},""total_seats"":48}",City of Melbourne,com:food:108114:768415acae3ee0e8
food_venue,Co-Ground,Part Ground 100-154 Batman Street WEST MELBOURNE VIC 3003,-37.81102736,144.948907786,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":8},""total_seats"":8}",City of Melbourne,com:food:102953:29db5d6afd3ad022
food_venue,Coal River Farm,"Shop 16, Block Arcade MELBOURNE VIC 3000",-37.81561893,144.964428319,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":15},""total_seats"":15}",City of Melbourne,com:food:102141:12c4e28bb8bfd01e
food_venue,Coco Fresh Tea & Juice,258 Flinders Street MELBOURNE VIC 3000,-37.8176078,144.965626331,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":6},""total_seats"":6}",City of Melbourne,com:food:104010:5b040003c13446ec
food_venue,Cocobei,417 Docklands Drive DOCKLANDS VIC 3008,-37.8147229,144.939704199,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":24,""Seats - Indoor"":45},""total_seats"":69}",City of Melbourne,com:food:678377:c0d4267334be2f91
food_venue,Coda Bar & Restaurant,Basement 141-143 Flinders Lane MELBOURNE VIC 3000,-37.81579783,144.969879827,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":60},""total_seats"":60}",City of Melbourne,com:food:103930:a2a1fac4f95fecd7
food_venue,Code 3,"Shop 1, 313 Spencer Street DOCKLANDS VIC 3008",-37.81379938,144.950998069,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":30,""Seats - Outdoor"":66},""total_seats"":96}",City of Melbourne,com:food:108847:67756faa68fadfd4
food_venue,Code Black,"Shop 8A, 360 Collins Street MELBOURNE VIC 3000",-37.81615528,144.962184393,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":30},""total_seats"":30}",City of Melbourne,com:food:102133:76b09d15143fee72
food_venue,Code Black Howard Street,119-121 Howard Street NORTH MELBOURNE VIC 3051,-37.80422555,144.953673523,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":70,""Seats - Outdoor"":26},""total_seats"":96}",City of Melbourne,com:food:105024:f12ec147fd30bfc1
food_venue,Code Black Spencer St,Part Ground 630 Little Collins Street MELBOURNE VIC 3000,-37.81777221,144.953929289,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":4,""Seats - Outdoor"":8},""total_seats"":12}",City of Melbourne,com:food:108966:b144a5f68ce8dc58
food_venue,Coffee & Toast Co,Part Ground 737 Bourke Street DOCKLANDS VIC 3008,-37.81914692,144.948951865,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":51},""total_seats"":51}",City of Melbourne,com:food:609487:e388a15abc7414f8
food_venue,Coffee Exchange,9-11 Little Collins Street MELBOURNE VIC 3000,-37.81260038,144.973183613,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":20,""Seats - Indoor"":30},""total_seats"":50}",City of Melbourne,com:food:108982:cb014c84c1ce538f
food_venue,Coffee Gauge,"Shop 1, 825 Bourke Street DOCKLANDS VIC 3008",-37.82029136,144.944144701,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":16,""Seats - Indoor"":68},""total_seats"":84}",City of Melbourne,com:food:609479:27ecdd3543a39222
food_venue,Coffee Logic,Part Ground 575 Bourke Street MELBOURNE VIC 3000,-37.81651426,144.956668779,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":65,""Seats - Outdoor"":24},""total_seats"":89}",City of Melbourne,com:food:101158:fb3215ade0841d0b
food_venue,Coffee N All Customs House,Part Ground 1010 La Trobe Street DOCKLANDS VIC 3008,-37.81453857,144.945340212,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":54,""Seats - Outdoor"":30},""total_seats"":84}",City of Melbourne,com:food:611576:8345648894f29f43
food_venue,Coffee On Cardigan,Part Level 4 23-27 Cardigan Street CARLTON VIC 3053,-37.80593475,144.963957764,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":20,""Seats - Outdoor"":68},""total_seats"":88}",City of Melbourne,com:food:664021:132833e5b4a86c4f
food_venue,Coffee On Drummond,Ground 80 Drummond Street CARLTON VIC 3053,-37.80482036,144.968286814,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":6,""Seats - Indoor"":18},""total_seats"":24}",City of Melbourne,com:food:102774:fb9187cd5a9dec05
food_venue,Coffee Rush,"Shop 310, Ground 229 Spencer Street DOCKLANDS VIC 3008",-37.81501701,144.951186966,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":4,""Seats - Outdoor"":9},""total_seats"":13}",City of Melbourne,com:food:110843:e36c67c9ee88d3c5
food_venue,Collins Coffee House,Part Ground 395 Collins Street MELBOURNE VIC 3000,-37.8173062,144.961438973,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":50,""Seats - Outdoor"":6},""total_seats"":56}",City of Melbourne,com:food:102094:1bfe1ea6559b6f40
food_venue,Collins Kitchen,Part UprGround 121-131 Collins Street MELBOURNE VIC 3000,-37.81516811,144.969846661,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":360},""total_seats"":360}",City of Melbourne,com:food:541562:130a54ea72304332
food_venue,Colonial Hotel / Brown Alley Night Club,Colonial Hotel 234-244 King Street MELBOURNE VIC 3000,-37.81459098,144.955216626,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Outdoor"":28,""Seats - Indoor"":128},""total_seats"":156}",City of Melbourne,com:food:105379:4f47b482b56fb631
food_venue,Colonial Kopitiam,851 Bourke Street DOCKLANDS VIC 3008,-37.82059451,144.94250585,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":12},""total_seats"":12}",City of Melbourne,com:food:674536:7571d77ed1a976f5
food_venue,Colourful Yunnan Restaurant,680-682 Swanston Street CARLTON VIC 3053,-37.80062759,144.964236564,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":150,""Seats - Outdoor"":8},""total_seats"":158}",City of Melbourne,com:food:109360:262a6196d9afcd9d
food_venue,Colourful Yunnan Swanston,240 Swanston Street MELBOURNE VIC 3000,-37.81222329,144.965377424,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":66},""total_seats"":66}",City of Melbourne,com:food:109396:3a5377856d6fbdeb
food_venue,Come Back To Earth Coffee Brewers,"Unit 29A, Ground 601 Little Collins Street MELBOURNE VIC 3000",-37.81802782,144.954905366,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":12,""Seats - Indoor"":6},""total_seats"":18}",City of Melbourne,com:food:105945:8a5803e5bb4a50f6
food_venue,Comebuytea Aus Pty Ltd,"Shop 32, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",-37.81073331,144.963018917,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":12},""total_seats"":12}",City of Melbourne,com:food:105746:2e9bc99064218339
food_venue,Commodity Cafe,Part Ground 441 St Kilda Road MELBOURNE VIC 3004,-37.83949217,144.977676928,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":70,""Seats - Outdoor"":28},""total_seats"":98}",City of Melbourne,com:food:108632:8437a6e02df81ca9
